appid,policy_url,hash_name,app_cata,file_size,bin
com.mcdonalds.au.gma,https://mcdonalds.com.au/apps/gma/privacy-policy?iframe=1,7dd6d52d4dea9abaa4bc1797a362fa23e13c6c3cabd72da3e43f5150dc6de329.txt,FOOD_AND_DRINK,16.1552734375,10-20
com.pdffiller,https://www.pdffiller.com/mobile/privacy_policy.html,74fc566375166d7a3930c8c2c0bfed67b5f29d702cfb6748825765b34a583dfd.txt,PRODUCTIVITY,15.7509765625,10-20
com.silvermoonapps.learnjapaneselanguageguide,https://www.luvlingua.com/privacypolicy_ja_free.html,e3882922b415368ee13cbae304c0e6eee1a059f03a4631430fa9347d3fc13cd4.txt,EDUCATION,12.30859375,10-20
com.olx.ssa.gh,https://jiji.com.gh/privacy.html,89089533ee438016f84ede228204674f1f5b74ff7343d8d535ce9558999d5319.txt,SHOPPING,19.2626953125,10-20
voicechanger.voiceeffects.soundeffects.voiceavatar,https://www.betterapptech.com/about-us/privacy-policy/,eb5130782e2b59151614b145920b10c931521c82ad8226c214a6ab291638f3a1.txt,MUSIC_AND_AUDIO,11.7431640625,10-20
com.ktwapps.digitalcompass,https://ktwapps-ad94a.firebaseapp.com/privacy_policy.html,508d4c7009c5c24edc330bfea583fbc77ade3880c2eee05f3f25104926f3c418.txt,TOOLS,14.072265625,10-20
com.cam.scanner.camscanner.documentscanner,https://sites.google.com/view/scannergo-privacy-policy/home?authuser=0&pli=1,25983143345da460585ce9a94698a65f5417ba6c0d6cb28a01d3215248855c1d.txt,BUSINESS,27.09765625,20-30
reactivephone.msearch,https://smartsearchapp.com/policies/privacy/,f83d82a39ed28fadeafd737895dc1c6f5038ff3f1c788801b9c9891f6c0fbcd4.txt,COMMUNICATION,21.611328125,20-30
com.appsci.sleep,https://sleep-booster.com/info/privacy-policy.html,eb578f3b07517acc633b495402a2fe899fd31ddd70357060e068e2685d5577d0.txt,HEALTH_AND_FITNESS,27.541015625,20-30
com.sabre.tripcase.android,https://www.tripcase.com/privacy_policy,b6408ecf83bb201045b75b36963020a07b413878879a6e1640279d0b0d7c0b54.txt,TRAVEL_AND_LOCAL,24.5810546875,20-30
free.vpn.unblock.proxy.vpnmonster,https://static.monstercorn.com/monster/privacy_policy_vpnmonster.html,355624e56b1086aa728fa1b9d4ebd4a56743cd49cfefb935287ff7d8ff780aa9.txt,TOOLS,20.6181640625,20-30
com.appsinnova.weatherforecast.liveweather,https://appsinnova.com/privacy-policy.html,52d9897dee6a4887aff1a1d7fa009230375c292129c61dd1790cdc10889668ed.txt,WEATHER,24.44921875,20-30
com.heartfull.forms,https://surveyheart.com/privacypolicy,3f95e2b72799cb21c0db226954ba581a64106cc4684c2d2f7d0c1c118c608a1a.txt,PRODUCTIVITY,24.5185546875,20-30
com.flambestudios.picplaypost,https://www.mixcord.co/pages/privacy-policy,d03432a04a5443515c0841d75bb9a79f26cbd8534c165ca5557c717a51c0cebc.txt,PHOTOGRAPHY,28.8720703125,20-30
com.ovelin.guitartuna,https://yousician.com/privacy-notice,a82b090733a383dbfadafc1b814707023a8e03879f8be607c6e00b57e79df40c.txt,TOOLS,22.4462890625,20-30
com.beinsports.andcontent,https://www.bein.com/en/privacy-policy/,2f280568c29be55e10034795d7caf8ef6798200b9bf64e712931873dba883aa9.txt,SPORTS,20.7724609375,20-30
periodtracker.pregnancy.ovulationtracker,https://leap.app/privacypolicy.html?pkg=periodtracker.pregnancy.ovulationtracker,aaa3153170afa563c082648131223ab845a8751fcd1998b0dc22d91ce43a102f.txt,HEALTH_AND_FITNESS,28.5380859375,20-30
com.cupidmedia.wrapper.internationalcupid,https://www.internationalcupid.com/en/general/privacystatement,bf17e3ec673fc8dabd7b871e2fc3fa27c3de189e79e563133509c8fef950d8e3.txt,DATING,29.5751953125,20-30
com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,https://sites.google.com/view/pdfreadergovopolicy,61328970328c22d05b421031e5fb959ce9015ae61be8ba8fbdc031a8ac7ac888.txt,PRODUCTIVITY,24.6728515625,20-30
com.ig.chat.group,https://sites.google.com/view/candy-chat-terms-policy/privacy-policy?authuser=0,f2059c82c3096c03d83ae87cbd0ca0d0aa6ead654cdfe2d6762593d6978309d2.txt,ENTERTAINMENT,22.55078125,20-30
com.greetingsisland.sam,https://www.greetingsisland.com/privacy,a3fc2f0659c5f5cd2274e169f106632e5a981ae5d6b982163fccdcb32d8b2c6f.txt,EVENTS,29.0869140625,20-30
com.dorna.officialmotogp,https://sso.dorna.com/en/privacy-policy,1cbd7d8a573a9f98606cc5b92f2228025fdbbc1c6caa6deb39afe301ec8d6f70.txt,SPORTS,24.859375,20-30
com.airtel.agilelabs.retailerapp,https://sndgateway.airtel.com:8443/mitra-policy/,751a662fd295629eefea4f0fdd6b50157fdc1099e3a89907a8fc9a23e63d88d1.txt,BUSINESS,27.54296875,20-30
com.photoeditor.freecameraeffects,https://photoappsblog.wordpress.com/privacy-policy/,e1bd77c5b45dd4d105b953eb78d7b8319fea61cac7053016ca20db7c384e2fee.txt,PHOTOGRAPHY,21.2431640625,20-30
com.shawacademy.app,https://www.shawacademy.com/privacy,58a96ffbb036198bcdc7671b43979e9d80c5d7e1117174b505e8d0128986de99.txt,EDUCATION,29.2490234375,20-30
com.ai.face.play,https://static-ai.s3.amazonaws.com/FacePlay/PrivacyPolicy.html,1acc3c1e296814f7bf5752a656e4647256c825c827597ff9bc63f1352d80b8cc.txt,VIDEO_PLAYERS,24.080078125,20-30
ginlemon.flowerfree,https://www.smartlauncher.net/privacy,6c1a1d5b19dbc369e2fdc584c2f0ac0a3145c2c800705d0ac9fb00cb0b4faf90.txt,PERSONALIZATION,20.72265625,20-30
com.freevpnintouch,https://www.betternet.co/privacy-policy/,beaacb8a613530551e24a460a1ff6e6012c9dba63ae3c0cc21064716e0fe140c.txt,TOOLS,29.12890625,20-30
com.thirdframestudios.android.expensoor,https://toshl.com/privacy/,9636dd8f88962fc8924e7739d4b1524fe96c0ff96aee9e017473e2feb06efe95.txt,FINANCE,24.2685546875,20-30
com.englishvocabulary,https://vocab24.com/privacy-policy.php,258ab56e8229118a2f480e4e96c53db11a263a4600b6e7a5994b166856b85939.txt,EDUCATION,24.0869140625,20-30
com.zalora.android,https://www.zalora.sg/privacy-policy/,2b1de1b52147890abbcff6e7e428eb8ae1cf4a7190604551a09cca1c370d088d.txt,SHOPPING,28.888671875,20-30
com.speaktranslate.tts.speechtotext.voicetyping.translator,https://completeislamapps.blogspot.com/2018/05/privacy-policy-of-complete-islam-apps.html,f525e1a5681635dc16e28aeaf3f5e15b70e1a9df9cdcbb061218fa9a1933f14b.txt,COMMUNICATION,20.4384765625,20-30
com.celltick.lockscreen,https://www.taboola.com/policies/privacy-policy-start-magazine,aa408a81b4b92fab87c06c396c6fc5cfa58701039c5fac2147746dea4a7bceaa.txt,PERSONALIZATION,20.5986328125,20-30
com.thirdrock.fivemiles,https://www.5miles.com/info/privacy,e63bb6ff772ed66086e55db3d6b8cda60595e19226b11761e41f64f3fd06ec46.txt,SHOPPING,29.25,20-30
com.pearlmountainsoft.designevo.android,https://www.designevo.com/privacy.html,d4f4990ce2535c167bdec958c22e6b6a1ff52f683793b6099ff8b43beda1fd9e.txt,BUSINESS,26.44140625,20-30
com.xt.retouchoversea,https://lf16-beecdn.ibytedtos.com/obj/ies-fe-bee-alisg/bee_prod/biz_376/bee_prod_376_bee_publish_10981.html,97ed5ab8414369db9515395b1a79de8a0bb3833e7db2cafb79ccd52409165f63.txt,PHOTOGRAPHY,28.212890625,20-30
com.sanitariumdesigns.mouseconv,http://sanitariumdesigns.com/privacypolicy.html,7d17bf7c96ffffa85d5ac222385edbb334aae935213b9ae0876f5572d4844928.txt,TOOLS,29.2392578125,20-30
vidma.video.editor.videomaker,https://mv-editor-4bf54.web.app/terms/privacy_policy/privacy_policy.html,b25342b2a28bdff768bdcc2ec1c9b9540868568d2b94206acb9283bdccc3494f.txt,VIDEO_PLAYERS,25.435546875,20-30
com.skyunion.android.keeplock,http://appsinnova.com/privacy-policy.html,8df925ebc2fd9df2412843ad35a4b6248bdb347da1302464782861a0548d64b7.txt,TOOLS,24.44921875,20-30
document.scanner.scan.pdf.image.text,https://toptapapps.blogspot.com/2019/10/privacy-policy.html,d0163246084cad3043a3fc5857dedc97d5807edd735c2502534b4ee541958f53.txt,PRODUCTIVITY,21.40234375,20-30
com.cutestudio.neonledkeyboard,https://sites.google.com/view/cutewallpapersstudio,d23b9b6040a1410f7b3e07a1874aafa3cc77023a1a15e2ad12b146b671f53404.txt,PERSONALIZATION,24.8955078125,20-30
com.app.abhibus,https://www.abhibus.com/privacy,a3dabc4c909fe3c2ecfc91e0d5412370e54a65b724023d817fe7bf6183ad6479.txt,TRAVEL_AND_LOCAL,29.8046875,20-30
mod.mcpe.minecraft.addon.emerald,https://sites.google.com/view/adrionatika,7efea5fda3f7ae4d306f340fd4ded87adf6509d9e783277262965bfa4417f931.txt,ENTERTAINMENT,21.1787109375,20-30
cc.relive.reliveapp,https://www.relive.cc/privacy,1f43ea73c3f3253d92d80ac64ffe7a8d41c9dac76a0110112c81c5521ba6f350.txt,HEALTH_AND_FITNESS,21.5703125,20-30
com.net.shine,https://www.shine.com/privacypolicy/,590ba547abc5d5cb52bd9b367efc31d43cd58177372fd481693cf8d60d0221f7.txt,BUSINESS,23.1669921875,20-30
com.korbitec.property24,https://www.property24.com/privacy-policy,0cb8ed9ed35948330b4abc89e929a4f783569ba6690b34b8b39abdbc5498cc78.txt,LIFESTYLE,26.78125,20-30
com.hushed.release,https://hushed.com/privacy-policy/,583283c588f8910f1d2044f7c5ed219b28023b3f5a97f7cd102078048a37510d.txt,COMMUNICATION,25.9853515625,20-30
com.dating.android,https://www.dating.com/privacy-policy/,8597d29d60392ab6b7c7acabefe57b753e1565561646cc5bce8b9686d8290cb6.txt,DATING,27.095703125,20-30
com.explurgerapp,https://www.explurger.com/privacy.html,9e21284cba82233fdc93e801127b4d3874d3c3bc9ac132b446b878ade5e3afde.txt,SOCIAL,20.693359375,20-30
net.joyplustech.android_mermaid16,http://www.joyplustech.net/privacy.html,16682d62929e5348222276f91653ec5b8d9ab9d37548b0c1f2bb907f9138b5b3.txt,EDUCATION,22.298828125,20-30
free.vpn.unblock.proxy.vpnmaster,https://static.masterrepo.com/vpnmaster/privacy_policy.html,bbc324f7088271c4de72a7b3afb1539f0de11ae33784f51c270a91188dcd82bf.txt,TOOLS,21.2197265625,20-30
in.foxy,https://www.foxy.in/privacy-policy.html,3e034f88a7927164c6a7d7fd33055c50ff339d82e1fe2edb98fc4610e8425dbd.txt,SHOPPING,28.7939453125,20-30
ai.photo.enhancer.photoclear,https://atlaszz.com/privacypolicy.html?pkg=ai.photo.enhancer.photoclear,60dc00ede0de3839eb415377b5b29ee0269d7219f8bb5af0971a649955b8d00e.txt,PHOTOGRAPHY,21.9404296875,20-30
truefunapps.furniture,http://diy-app.ru/truefunapps/privacy-policy.html,27bd84060d6d4398fedda12c9561c1d53716ef110a3c44dfdef7d5c7c2c00594.txt,ART_AND_DESIGN,20.7861328125,20-30
au.gov.vic.service.digitalwallet.citizen,https://service.vic.gov.au/privacy,3e1bf72cb62e6728b7c97c69f6e74ec4ce4f5ce78841968b8d5ad5ed681085ed.txt,TOOLS,29.845703125,20-30
movies.old.watched.free,https://sites.google.com/view/ott-watch-privacy-policy/home,628bcf14ca0c0c6d9ea8baa94443e9c3a3d8ff15e92d87c5d6dadd81f8a27ba2.txt,ENTERTAINMENT,26.9912109375,20-30
com.xprodev.cutcam,https://privacy.cutcuteditor.com/policy/com_xprodev_cutcam/ALL/en/1331/privacy.html,c4c94be960ad5662ca60106c11137586e4750ee070d8fab98c5f13dc37922c11.txt,PHOTOGRAPHY,28.0732421875,20-30
com.zeenews.hindinews,https://zeenews.india.com/privacy-policy,3638d72d661d3bd5ad32f3d06022296a34f4b7b9343614988ed71638c018eee7.txt,NEWS_AND_MAGAZINES,20.322265625,20-30
com.wifihelper.network,https://sites.google.com/view/wifihelperprivacy,8ce22bbe664fb89341f9b6dc154d8d4b9b850be654bbcf6b2eda6536dd39808b.txt,TOOLS,22.123046875,20-30
com.amazon.mp3,https://www.amazon.com/gp/help/customer/display.html?ie=UTF8&nodeId=468496&ref_=footer_privacy,89d504e41c2f77cc62a79f7c3e0f2d433218e63cd328bcbc35813f78ebac4419.txt,MUSIC_AND_AUDIO,29.3837890625,20-30
com.fairfax.domain,https://www.domain.com.au/group/privacy-policy/,801c20bf0dc9b624d53a9651f3e3018b9a057ce38123e64a274a38956f700e56.txt,HOUSE_AND_HOME,24.9267578125,20-30
documents.documentreader.pdfreader.worddocument.excel,https://toptapapps1.blogspot.com/2022/06/privacy-policy-document-reader-pdf-word.html,14e6c24d8a6da4c07128a951aaebbce4b72fa44bb2fa20b8a4ee3cf338e446b1.txt,PRODUCTIVITY,24.9609375,20-30
com.venus.browser,https://superunlimited.com/privacy/super_privacypolicy.html,02abb1ee3b4b67840a8e828aef6c0164c277151d1e790aba369a8423ba2cd06f.txt,COMMUNICATION,22.251953125,20-30
com.pl.cwc_2015,https://www.icc-cricket.com/about/the-icc/legal-notices/privacy-policy,9a33693bcc1edf82e66f86f8bf91ee0a40fa3538584d4fb37b67d05610ea65aa.txt,SPORTS,24.5673828125,20-30
com.gsamlabs.bbm,https://www.iubenda.com/privacy-policy/8067823,9a37eb81522ec04a2b31356444f3916b4c4c2f46590f9e914627864e35f848e3.txt,TOOLS,23.7255859375,20-30
com.timesgroup.magicbricks,http://property.magicbricks.com/terms/privacy-policy.html,28eb6cb959f9877accd510842590f2e675ad0b92703ffe451735ab0f7ac356f8.txt,HOUSE_AND_HOME,21.345703125,20-30
cc.pacer.androidapp,https://www.mypacer.com/privacy,69e871936807084974e9ad48ccb51ed56615903026ac3f7e298d29b570e2741e.txt,HEALTH_AND_FITNESS,23.03515625,20-30
com.topface.topface,http://topface.com/en/privacy/,93f6ac7822573c7cfe7c49ecfa5ab0879c3020695bc11068d92026d44f058e21.txt,SOCIAL,27.9208984375,20-30
free.vpn.unblock.proxy.vpnpro,https://static.snapillustrates.com/snap/privacy_policy_snapvpn.html,7922e9bb4315fd0f90137a9fcd548dd26e2e58787035b83d87f2b27c85269529.txt,TOOLS,20.7275390625,20-30
au.com.shiftyjelly.pocketcasts,https://support.pocketcasts.com/article/privacy-policy/,231d5b25a5b136153ebf60b32810c1defefc35a986af6211bc1ba0d1be454ffb.txt,NEWS_AND_MAGAZINES,22.54296875,20-30
net.gochat.app,https://www.gochatapp.net/en/terms-and-conditions.html,ca897f3b337d381eff0cd1eb956cef6272ba29739ae1116a46328c47e285100e.txt,COMMUNICATION,26.333984375,20-30
ma.safe.bn,http://bng.areclipse.com/privacy/,53f013bef3d2b00880fe902e312c29994dfb500ebfcb34afaab578ecd32217b8.txt,NEWS_AND_MAGAZINES,23.431640625,20-30
com.choicely.missuniverse,https://img.com/privacypolicy/?website=missuniverse.com,33d6d849f01b456656023ebbb432cca8dd842a5ba882adab54c44cf9758c4800.txt,ENTERTAINMENT,22.697265625,20-30
lc.fb.video.downloader,http://ngoclinhappsww.blogspot.com/2017/02/private-policy.html,6c5b887ea71441db38602a2564c0b5cd5f723bfc219bd5ae5d611d887b0b07f3.txt,TOOLS,24.0830078125,20-30
com.toneaphone.soundboard2,http://toneaphone-apps.blogspot.com/p/privacy-policy-english.html?m=1,15f3ac3ace86b7a35b7b9f5358c56d91f86529f991bd2c2b68ab602ea4f57ead.txt,ENTERTAINMENT,20.345703125,20-30
com.voxcinemas.voxcinemasdev,https://uae.voxcinemas.com/privacy,0f7d81ba06949154d446fe2306e8f7951c88ac0153473ea4dc753b21701c9f70.txt,ENTERTAINMENT,23.0966796875,20-30
com.vorwerk.cookidoo,https://gb.tmmobile.vorwerk-digital.com/mobile-legals/privacy-policy,7d85da5f2085df6b6c1143dc246d641123341541c67ba20e477f3408e6cb041a.txt,FOOD_AND_DRINK,23.9130859375,20-30
com.droidteam.weather,https://sites.google.com/view/weather-privacy,6d9824eb68245cc294549190f5c33902b52be6ab5142ac94fee325ba0c7cceff.txt,WEATHER,24.9541015625,20-30
com.atlasvpn.free.android.proxy.secure,https://atlasvpn.com/privacy-policy,33eff9c3b9138d21fc99a33216bb6df23364ebe72931a34d4b21b2194df2638b.txt,TOOLS,22.642578125,20-30
in.droom,https://droom.in/privacy-policy,bb3ec6fba7fa41bd1ffaac6d3b609f3566c1b75d2ea6f986c578886f20d8f484.txt,AUTO_AND_VEHICLES,24.4375,20-30
com.enlightment.voicecallrecorder,http://lkcallrecorderprivacypolicy.blogspot.com/2016/07/call-recorder-privacy-policy.html,fa0758c1befc8f11f0a269841358d56813531eefcc7649cfd53fd306d03bb483.txt,COMMUNICATION,26.6494140625,20-30
timewarp.scan.video.timewarpscan,https://sites.google.com/view/time-warp-scan/home,ef7a5d93fe249916f77e66e019218c6a97e228551bb176345a49189357dda6e9.txt,PHOTOGRAPHY,22.8828125,20-30
com.wot.security,https://www.mywot.com/privacy,088e53fded8a22f62a85182d8b9b0d90e70dc07501e2183156cf8d66a31f044a.txt,TOOLS,28.6748046875,20-30
video.chat.joi,https://joi.mobi/privacy,7e38423a4bebf5dce09035dc75e0e1045a1bbe195500fc40a0b0b805a0a666e5.txt,SOCIAL,29.7744140625,20-30
com.OctagonStudio.Animal4DPlus,https://octagon.studio/privacy-policy/,6f632e3000cfba9a3691bf7ea4f70179f9163b02c1f740829968f9832d803e32.txt,EDUCATION,25.3408203125,20-30
com.mast.status.video.edit,https://mast-rc.vllresource.com/web/h5template/8856fffc-01fe-4b8c-aa82-aca1e8759aaa-language=en/dist/index.html,b3e9c88bf1c8f81cb3a78300048308aa667ced5e2aefe1d413c36f68b0e53de8.txt,VIDEO_PLAYERS,23.36328125,20-30
com.svprdga.wifiqrconnect,https://static.davidserrano.io/privacy-policy/,66af6b3fc0cb814649a76413ebe4749a40ba035c339b28b3f4f8fc1c3ff87804.txt,TOOLS,23.44140625,20-30
com.overdrive.mobile.android.mediaconsole,https://company.cdn.overdrive.com/policies/privacy-policy.htm,d943af1234370374c75ac71a12be9ab068d4531f659d1f4e622b71d2b5ace0d2.txt,BOOKS_AND_REFERENCE,23.8896484375,20-30
today.onedrop.android,https://onedrop.today/pages/privacy-policy,ea8530fd26ab58c7619a28e93a93a3de4bb78d4af88b2c968c8817d141a041b1.txt,HEALTH_AND_FITNESS,24.185546875,20-30
com.wooya.mobile,https://ligo.vchat-onlie.com/front/agreement/private.html,e82022c928787c4506fd8bdf478364d7dcb17930efe92d5e619074a7afcb9c60.txt,ENTERTAINMENT,29.4384765625,20-30
com.safaricom.mysafaricom,https://www.safaricom.co.ke/dataprivacystatement/,3b0c918e209b67e63b2181c64253205bbe2f6602c1ab8744e99cec97cd3cbc33.txt,LIFESTYLE,20.4912109375,20-30
au.com.stan.and,https://www.stan.com.au/privacy-policy,37c2911585fd2491f574dfef8e7f2a4cc2c33ddc4f5f185ac507a5bfe59a634a.txt,ENTERTAINMENT,26.7763671875,20-30
com.apple.atve.androidtv.appletv,https://www.apple.com/legal/privacy/en-ww/,770ae526fd74b509614820e9fc42057e988d8410d8c1b150f49b9e0d04152747.txt,ENTERTAINMENT,26.6455078125,20-30
com.wallpaperscraft.wallpaper,https://volkraft.com/privacy_policy,6bc68a68a89d5bec9dc597f166dd03ef95a9fae46c305c443f2564d847e50fa7.txt,PERSONALIZATION,21.8193359375,20-30
air.com.stardoll.access,http://www.stardoll.com/en/help/termsOfUseMobile.php?bypass=1#privacy,b1c6a0b1f9547989c132660f44e332c8443ebae64f4e2117b94fa8a7c8a652d6.txt,SOCIAL,29.341796875,20-30
com.futuremark.dmandroid.application,https://benchmarks.ul.com/privacy-policy,446f59a540831adbe27cb4f116c9bf41fe64e2bb52aecdaa7bb3c33c5d6ef1ad.txt,TOOLS,21.6640625,20-30
com.japanactivator.android.jasensei,http://www.japan-activator.com/en/public/registration/termsservice,8507cb7c093b2c8bfc0182daebc6f5cfb5302bfd147dcb8a8715b92040b73434.txt,EDUCATION,25.9814453125,20-30
enterprises.dating.boo,https://boo.world/privacy-policy,c7966373c607a743386c7f3600fe6cc3e143ef1db8ae2e302b03ea7e63c1825c.txt,SOCIAL,24.853515625,20-30
net.applabsinc.android_enchantedforest,https://www.applabsinc.net/privacy/,76e8556db089c32a3b5779e176718694a0a5276a874823c9e4e4625bc6b4cfc2.txt,ENTERTAINMENT,22.3525390625,20-30
com.hara.videocall,https://harapro.github.io/policy.html,25add30f7e89d76fc6d92e1efd7c1d89c9b172c71f8f6991878b00e83491834e.txt,COMMUNICATION,21.26171875,20-30
com.justalk.kids.android,https://kids.justalk.com/privacy,5ab355bffc50b7d5b02d9d694ec58a96b94445f7450aa33da86a31ad9d2de885.txt,COMMUNICATION,27.98828125,20-30
com.lyrebirdstudio.montagenscolagem,https://lyrebirdstudio.net/privacy_policy.htm,fab8bbee7199b9bf8d95e519a134a58787ed4902a3dbb178f7d2076624c5b668.txt,PHOTOGRAPHY,25.4970703125,20-30
com.mobile.qrcodereader,http://www.scanmobileapp.com/privacy_policy.php,88be257e45d2de100b194d9f920b8bfe0a933fbdd1f0d5aa480626214c6b6fcc.txt,TOOLS,21.763671875,20-30
org.khankids.android,https://www.khanacademy.org/kids/privacy-policy,51120b33d27ae153ebecb0fd1f4ccf01db62f07d322c334bbfe175d66408d4c1.txt,EDUCATION,24.8525390625,20-30
com.gilbertjolly.teachphonics.teachers,https://jolly-technologies-site.web.app/privacy.html,984f904103a4da35beb77115edde2a9619be8e29101626b51a31f1285b8870b7.txt,EDUCATION,28.353515625,20-30
com.viewlift.hoichoi,https://www.hoichoi.tv/privacy-policy,194423fcc3aeb914653101e93e87d9fef9c3877ebe1c2eb7a531fe4fb14bafcf.txt,ENTERTAINMENT,25.107421875,20-30
org.telegram.messenger,https://telegram.org/privacy,8259a90a991064ddc5b3e591217f674825dc152c114ab75eb4fd3ec7536f2bf0.txt,COMMUNICATION,26.1083984375,20-30
co.intellect.app,https://www.iubenda.com/privacy-policy/24464630/legal,a4e477d13c6e60d13ed656f463548d437449de49fb29d2b77bde482c52835edc.txt,HEALTH_AND_FITNESS,22.404296875,20-30
com.apogeeatech.callernamelo,https://shamsuapps.blogspot.com/2022/01/privacy-policy.html,0f7554e618be38f3c666b39b7f6dcfab136d6ab2989506528b56d8ab2cf0641f.txt,TOOLS,23.353515625,20-30
com.amazon.mShop.android.shopping,https://www.amazon.com/gp/help/customer/display.html?ie=UTF8&nodeId=468496,bd2ab098b33ac174ff6bcad219fb2263ef6e3daed948b639e49ef2083b41e61b.txt,SHOPPING,29.3837890625,20-30
me.gira.widget.countdown,https://gira.me/#privacy,4e9ddc8dbbcc0e0e033498fa397451d4b5656ae0aa684bf383213752f7ccf148.txt,PRODUCTIVITY,21.517578125,20-30
com.slatescience.Matific,https://www.matific.com/us/en-us/home/privacy/,d463b12bf5dab19c887cb205ada1a4abbcd36013ef70e3997ef97fafb88ab9ca.txt,EDUCATION,21.33203125,20-30
com.fastbanking,https://kissht.com/privacy-policy,851b5b311bf2911c16def1b04678e4f02ec22b3ff3dc7831f2f197a1a1c73d17.txt,FINANCE,28.3955078125,20-30
com.cam001.selfie,http://res.ufotosoft.com/aboutus/src/selfie.policy.html,bcdc2f5bda407ede2610278f9a1dbff7c47dc45a72e198ed95436c5372a7490f.txt,PHOTOGRAPHY,24.607421875,20-30
com.VoDrive,https://sites.google.com/chalo.com/vogo-privacy-policy/home,4a02169b5007ba2f62da9cd5f3eb2bf63eab0aa9480aeb91320fd5dd69fc030a.txt,MAPS_AND_NAVIGATION,23.3525390625,20-30
com.astrotalk,https://astrotalk.com/privacy-policies,153c1f519ae27ac1622db2b721bdfed4466ae8a3a0cb81d2ef6e0a943f7f7b9c.txt,LIFESTYLE,20.7392578125,20-30
com.etsy.android,https://www.etsy.com/legal/privacy,ca7bf6362a6f0ec5aa806eace4fd72f3b8ab7393e25f1ffb4586e33885e99cb2.txt,SHOPPING,29.4775390625,20-30
com.zombodroid.MemeGenerator,https://www.iubenda.com/privacy-policy/16434699,9d230fd4a7d4a0e5bdea3eddbe99ee824962e0689531604bcf6b7835e0153523.txt,ENTERTAINMENT,22.6533203125,20-30
com.interactivespecializedsoftware.bloodpressurediary,http://130.255.77.192/policy/,c82755bf4a425c67dd7c89e5577b1cc692a7e0588ac3f4744afd046fa2565955.txt,MEDICAL,25.1953125,20-30
com.simplexsolutionsinc.vpn_unlimited,https://www.keepsolid.com/privacy-policy,f3a6a69343e66061e1123b98fb39a032bbd91e21b621047dbc749497844b76ba.txt,PRODUCTIVITY,25.3955078125,20-30
com.octafx,https://www.octafx.com/privacy-policy/,51e9c6b763d7f423a787fa3a255c5c7a31025d2281974cc5c2ed8513914bc43a.txt,FINANCE,23.802734375,20-30
com.kbzbank.kpaycustomer,https://www.kbzpay.com/en/privacy-policy/,6c945df1182a1456142518d916b68ec293cafcb4768746d55e8dcd87ce5d2b2b.txt,FINANCE,29.3310546875,20-30
com.meitu.meipaimv,https://www.meipai.com/agreement/privacy?language=en,eb433ba70e58861ee7f136ca9efd25281acd1f2ce57d81d195b767bc4a6bb01c.txt,PHOTOGRAPHY,27.181640625,20-30
com.vblast.flipaclip,https://flipaclip.com/privacy-policy,e76043d1a5f5b8420dce4f21b6d465f71bbaed0f3b430ee8bfd48cb67803f017.txt,ART_AND_DESIGN,21.78125,20-30
com.til.zigwheels,https://www.zigwheels.com/privacypolicy,eb0493321d3305f45605f2131e00a4748fe98244de373c3620ac5e9a96734d8d.txt,AUTO_AND_VEHICLES,25.552734375,20-30
com.letsappbuilder,https://www.appypie.com/privacy-policy,44b2d00e22adceda075b4c1924cdd4f650e63bee8a17142ad07fb495a0b475f4.txt,TOOLS,20.990234375,20-30
com.feraset.tune,https://www.feraset.co/privacy.html,f1d2e5302c3de60b0ab9c9ba06428335bd9545ff77950a2470c1f74693f8784c.txt,MUSIC_AND_AUDIO,23.5751953125,20-30
com.gomin.qrcode.barcode.scanner.reader,https://wechoicemobile.com/privacy-policy,e995ca38514ded64abfcc0929d99361ad12e96e4f92b4ba4bf483eec87a3eec2.txt,TOOLS,28.0078125,20-30
fit.cure.android,https://static.cure.fit/privacy_cultfit.html,740dac7751942b5083c794df931a4eadb25ff788acee57d58ad241f3df5da7c5.txt,HEALTH_AND_FITNESS,20.86328125,20-30
com.innovate.KoreaSocial,https://korea.innovatedating.com/privacy,f9a71db608530028fa608a6b4c1a0beabd13c51bea68d0d59a887f816e05f582.txt,SOCIAL,23.2353515625,20-30
com.jrdcom.filemanager,http://platform-h5.attclouds.com/arr-private-en.html,00e45046f90de6f9d6e7def8f7433ba1a9810a8ae9ba89761e4c89a4f0097eaf.txt,TOOLS,26.0126953125,20-30
com.onecwearable.keyboard,http://1cmobile.com/privacystatement-googleplay/,08548e53490e8916f3c803e29009908ffa575dae56a55659caf67a2d9b3e975b.txt,PRODUCTIVITY,20.1171875,20-30
com.ffz.altimetrofree,https://www.mailant.it/privacyapp/privacyAltimetro.htm,10ae91d23a0ef1f64d8abb1e784947bfe0525baa3b110487bb332d9ce02637d8.txt,TOOLS,20.13671875,20-30
com.totalav.android,https://www.totalav.com/privacy,a807787a65829a3def78ee6ab8ebac3419922af08063654f8614c918e351806f.txt,TOOLS,28.6826171875,20-30
aplicacion.tiempo,https://www.yourweather.co.uk/privacy.html,673bd8bd5d060eb8354903a4295248cf63a0d218246e4ad99b9807f8c3423d63.txt,WEATHER,29.8427734375,20-30
com.mufumbo.android.recipe.search,https://cookpad.com/us/privacy,21b174105feba4a25020adb268e3b494bde4e53191cad319826adaa0fa3ee1fa.txt,FOOD_AND_DRINK,28.341796875,20-30
